"ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","RT","block_type","letter","number","key2","response2","match2","score2","zRT"
"CVOE updated",1001,1,1,33,"D 63","","",TRUE,"CV","q",758,"cv","D",3,"c","c",TRUE,1,-0.523205887361728
"CVOE updated",1001,1,1,34,"H 70","","",FALSE,"CV","q",1052,"cv","H",0,"c","c",TRUE,1,-0.359448597111822
"CVOE updated",1001,1,1,35,"D 48","","",FALSE,"CV","q",591,"cv","D",8,"c","c",TRUE,1,-0.616224484204362
"CVOE updated",1001,1,1,36,"P 56","","",FALSE,"CV","q",635,"cv","P",6,"c","c",TRUE,1,-0.591716590425465
"CVOE updated",1001,1,1,37,"O 77","","",FALSE,"CV","p",645,"cv","O",7,"v","v",TRUE,1,-0.586146614566624
"CVOE updated",1001,1,1,38,"P 42","","",FALSE,"CV","q",776,"cv","P",2,"c","c",TRUE,1,-0.513179930815816
"CVOE updated",1001,1,1,39,"H 22","","",FALSE,"CV","q",668,"cv","H",2,"c","c",TRUE,1,-0.573335670091291
"CVOE updated",1001,1,1,40,"E 42","","",TRUE,"CV","p",574,"cv","E",2,"v","v",TRUE,1,-0.625693443164391
"CVOE updated",1001,1,1,41,"J 28","","",FALSE,"CV","q",690,"cv","J",8,"c","c",TRUE,1,-0.561081723201843
"CVOE updated",1001,1,1,42,"E 95","","",FALSE,"CV","p",787,"cv","E",5,"v","v",TRUE,1,-0.507052957371091
"CVOE updated",1001,1,1,43,"S 63","","",TRUE,"CV","q",1031,"cv","S",3,"c","c",TRUE,1,-0.371145546415386
"CVOE updated",1001,1,1,44,"H 50","","",FALSE,"CV","q",602,"cv","H",0,"c","c",TRUE,1,-0.610097510759638
"CVOE updated",1001,1,1,45,"S 33","","",TRUE,"CV","q",646,"cv","S",3,"c","c",TRUE,1,-0.58558961698074
"CVOE updated",1001,1,1,46,"P 57","","",TRUE,"CV","q",632,"cv","P",7,"c","c",TRUE,1,-0.593387583183117
"CVOE updated",1001,1,1,47,"E 23","","",FALSE,"CV","p",699,"cv","E",3,"v","v",TRUE,1,-0.556068744928886
"CVOE updated",1001,1,1,48,"S 61","","",TRUE,"CV","q",763,"cv","S",1,"c","c",TRUE,1,-0.520420899432308
"CVOE updated",1001,1,1,49,"U 67","","",FALSE,"CV","p",560,"cv","U",7,"v","v",TRUE,1,-0.633491409366767
"CVOE updated",1001,1,1,50,"H 32","","",FALSE,"CV","q",685,"cv","H",2,"c","c",TRUE,1,-0.563866711131263
"CVOE updated",1001,1,1,51,"U 50","","",TRUE,"CV","p",502,"cv","U",0,"v","v",TRUE,1,-0.665797269348041
"CVOE updated",1001,1,1,52,"O 49","","",FALSE,"CV","p",630,"cv","O",9,"v","v",TRUE,1,-0.594501578354885
"CVOE updated",1001,1,1,53,"U 32","","",TRUE,"CV","p",609,"cv","U",2,"v","v",TRUE,1,-0.60619852765845
"CVOE updated",1001,1,1,54,"J 78","","",FALSE,"CV","q",716,"cv","J",8,"c","c",TRUE,1,-0.546599785968858
"CVOE updated",1001,1,1,55,"S 54","","",FALSE,"CV","q",635,"cv","S",4,"c","c",TRUE,1,-0.591716590425465
"CVOE updated",1001,1,1,56,"J 27","","",TRUE,"CV","q",566,"cv","J",7,"c","c",TRUE,1,-0.630149423851463
"CVOE updated",1001,1,1,57,"S 06","","",FALSE,"CV","q",635,"cv","S",6,"c","c",TRUE,1,-0.591716590425465
"CVOE updated",1001,1,1,58,"D 67","","",TRUE,"CV","q",766,"cv","D",7,"c","c",TRUE,1,-0.518749906674656
"CVOE updated",1001,1,1,59,"A 79","","",FALSE,"CV","p",771,"cv","A",9,"v","v",TRUE,1,-0.515964918745236
"CVOE updated",1001,1,1,60,"S 52","","",FALSE,"CV","q",768,"cv","S",2,"c","c",TRUE,1,-0.517635911502888
"CVOE updated",1001,1,1,61,"U 16","","",TRUE,"CV","p",702,"cv","U",6,"v","v",TRUE,1,-0.554397752171234
"CVOE updated",1001,1,1,62,"O 82","","",TRUE,"CV","p",590,"cv","O",2,"v","v",TRUE,1,-0.616781481790246
"CVOE updated",1001,1,1,63,"H 87","","",TRUE,"CV","q",722,"cv","H",7,"c","c",TRUE,1,-0.543257800453554
"CVOE updated",1001,1,1,64,"I 32","","",TRUE,"CV","p",1330,"cv","I",2,"v","v",TRUE,1,-0.20460326823606
"CVOE updated",1001,1,1,65,"U 37","","",FALSE,"CV","p",833,"cv","U",7,"v","v",TRUE,1,-0.481431068420426
"CVOE updated",1001,1,1,66,"I 42","","",TRUE,"CV","p",620,"cv","I",2,"v","v",TRUE,1,-0.600071554213725
"CVOE updated",1001,1,1,67,"D 65","","",TRUE,"CV","q",679,"cv","D",5,"c","c",TRUE,1,-0.567208696646567
"CVOE updated",1001,1,1,68,"U 77","","",FALSE,"CV","p",743,"cv","U",7,"v","v",TRUE,1,-0.531560851149989
"CVOE updated",1001,1,1,69,"E 12","","",TRUE,"CV","p",1326,"cv","E",2,"v","v",TRUE,1,-0.206831258579596
"CVOE updated",1001,1,1,70,"I 60","","",TRUE,"CV","p",565,"cv","I",0,"v","v",TRUE,1,-0.630706421437347
"CVOE updated",1001,1,1,71,"J 36","","",FALSE,"CV","q",698,"cv","J",6,"c","c",TRUE,1,-0.55662574251477
"CVOE updated",1001,1,1,72,"H 75","","",TRUE,"CV","q",778,"cv","H",5,"c","c",TRUE,1,-0.512065935644048
"CVOE updated",1001,1,1,73,"I 50","","",TRUE,"CV","p",742,"cv","I",0,"v","v",TRUE,1,-0.532117848735873
"CVOE updated",1001,1,1,74,"E 99","","",FALSE,"CV","p",725,"cv","E",9,"v","v",TRUE,1,-0.541586807695901
"CVOE updated",1001,1,1,75,"A 86","","",TRUE,"CV","p",1019,"cv","A",6,"v","v",TRUE,1,-0.377829517445995
"CVOE updated",1001,1,1,76,"U 48","","",TRUE,"CV","p",631,"cv","U",8,"v","v",TRUE,1,-0.593944580769001
"CVOE updated",1001,1,1,77,"E 01","","",FALSE,"CV","p",649,"cv","E",1,"v","v",TRUE,1,-0.583918624223088
"CVOE updated",1001,1,1,78,"A 78","","",TRUE,"CV","p",699,"cv","A",8,"v","v",TRUE,1,-0.556068744928886
"CVOE updated",1001,1,1,79,"P 60","","",FALSE,"CV","q",803,"cv","P",0,"c","c",TRUE,1,-0.498140995996947
"CVOE updated",1001,1,1,80,"E 43","","",FALSE,"CV","p",975,"cv","E",3,"v","v",TRUE,1,-0.402337411224892
"CVOE updated",1001,1,1,81,"D 69","","",TRUE,"CV","q",924,"cv","D",9,"c","c",TRUE,1,-0.430744288104978
"CVOE updated",1001,1,1,82,"H 11","","",TRUE,"CV","q",612,"cv","H",1,"c","c",TRUE,1,-0.604527534900797
"CVOE updated",1001,1,1,83,"P 43","","",TRUE,"CV","q",543,"cv","P",3,"c","c",TRUE,1,-0.642960368326796
"CVOE updated",1001,1,1,84,"O 67","","",FALSE,"CV","p",613,"cv","O",7,"v","v",TRUE,1,-0.603970537314913
"CVOE updated",1001,1,1,85,"S 91","","",FALSE,"CV","q",728,"cv","S",1,"c","c",TRUE,1,-0.539915814938249
"CVOE updated",1001,1,1,86,"J 68","","",TRUE,"CV","q",671,"cv","J",8,"c","c",TRUE,1,-0.571664677333639
"CVOE updated",1001,1,1,87,"S 47","","",FALSE,"CV","q",624,"cv","S",7,"c","c",TRUE,1,-0.597843563870189
"CVOE updated",1001,1,1,88,"I 81","","",TRUE,"CV","p",659,"cv","I",1,"v","v",TRUE,1,-0.578348648364248
"CVOE updated",1001,1,1,89,"J 39","","",FALSE,"CV","q",805,"cv","J",9,"c","c",TRUE,1,-0.497027000825179
"CVOE updated",1001,1,1,90,"A 11","","",TRUE,"CV","p",793,"cv","A",1,"v","v",TRUE,1,-0.503710971855787
"CVOE updated",1001,1,1,91,"O 76","","",FALSE,"CV","p",541,"cv","O",6,"v","v",TRUE,1,-0.644074363498564
"CVOE updated",1001,1,1,92,"A 62","","",FALSE,"CV","p",547,"cv","A",2,"v","v",TRUE,1,-0.64073237798326
"CVOE updated",1001,1,1,93,"O 27","","",TRUE,"CV","p",545,"cv","O",7,"v","v",TRUE,1,-0.641846373155028
"CVOE updated",1001,1,1,94,"E 66","","",FALSE,"CV","p",607,"cv","E",6,"v","v",TRUE,1,-0.607312522830218
"CVOE updated",1001,1,1,95,"J 62","","",TRUE,"CV","q",531,"cv","J",2,"c","c",TRUE,1,-0.649644339357404
"CVOE updated",1001,1,1,96,"H 72","","",TRUE,"CV","q",546,"cv","H",2,"c","c",TRUE,1,-0.641289375569144
"CVOE updated",1001,1,1,97,"E 49","","",TRUE,"CV","p",680,"cv","E",9,"v","v",TRUE,1,-0.566651699060683
"CVOE updated",1001,1,1,98,"D 52","","",TRUE,"CV","q",800,"cv","D",2,"c","c",TRUE,1,-0.499811988754599
"CVOE updated",1001,1,1,99,"H 62","","",TRUE,"CV","q",516,"cv","H",2,"c","c",TRUE,1,-0.657999303145665
"CVOE updated",1001,1,1,100,"I 11","","",TRUE,"CV","p",660,"cv","I",1,"v","v",TRUE,1,-0.577791650778364
"CVOE updated",1001,1,1,101,"A 98","","",FALSE,"CV","p",1221,"cv","A",8,"v","v",TRUE,1,-0.26531600509742
"CVOE updated",1001,1,1,102,"H 29","","",FALSE,"CV","q",776,"cv","H",9,"c","c",TRUE,1,-0.513179930815816
"CVOE updated",1001,1,1,103,"E 83","","",TRUE,"CV","p",773,"cv","E",3,"v","v",TRUE,1,-0.514850923573468
"CVOE updated",1001,1,1,104,"D 43","","",FALSE,"CV","q",627,"cv","D",3,"c","c",TRUE,1,-0.596172571112537
"CVOE updated",1001,1,1,105,"P 45","","",TRUE,"CV","q",1253,"cv","P",5,"c","c",TRUE,1,-0.247492082349131
"CVOE updated",1001,1,1,106,"J 17","","",TRUE,"CV","q",1015,"cv","J",7,"c","c",TRUE,1,-0.380057507789531
"CVOE_C",2003,1,2,14,"D 20","","",FALSE,"CV","q",6059,"cv","D",0,"c","c",TRUE,1,2.42943831540955
"CVOE_C",2003,1,2,16,"P 16","","",FALSE,"CV","q",3365,"cv","P",6,"c","c",TRUE,1,0.928886819037953
"CVOE_C",2003,1,2,17,"A 49","","",FALSE,"CV","p",4379,"cv","A",9,"v","v",TRUE,1,1.49368237112437
"CVOE_C",2003,1,2,19,"D 02","","",FALSE,"CV","q",4660,"cv","D",2,"c","c",TRUE,1,1.65019869275778
"CVOE_C",2003,1,2,21,"J 58","","",FALSE,"CV","q",1930,"cv","J",8,"c","c",TRUE,1,0.129595283294362
"CVOE_C",2003,1,2,22,"A 22","","",TRUE,"CV","p",1737,"cv","A",2,"v","v",TRUE,1,0.0220947492187428
"CVOE_C",2003,1,2,23,"J 72","","",FALSE,"CV","q",1793,"cv","J",2,"c","c",TRUE,1,0.0532866140282488
"CVOE_C",2003,1,2,24,"P 91","","",TRUE,"CV","q",1853,"cv","P",1,"c","c",TRUE,1,0.086706469181291
"CVOE_C",2003,1,2,25,"E 19","","",FALSE,"CV","p",4512,"cv","E",9,"v","v",TRUE,1,1.56776305004694
"CVOE_C",2003,1,2,27,"D 91","","",TRUE,"CV","q",1259,"cv","D",1,"c","c",TRUE,1,-0.244150096833826
"CVOE_C",2003,1,2,28,"O 48","","",TRUE,"CV","p",3972,"cv","O",8,"v","v",TRUE,1,1.26698435366956
"CVOE_C",2003,1,2,29,"A 89","","",FALSE,"CV","p",1315,"cv","A",9,"v","v",TRUE,1,-0.21295823202432
"CVOE_C",2003,1,2,30,"U 11","","",FALSE,"CV","p",2275,"cv","U",1,"v","v",TRUE,1,0.321759450424354
"CVOE_C",2003,1,2,31,"I 76","","",TRUE,"CV","p",6389,"cv","I",6,"v","v",TRUE,1,2.61324751875128
"CVOE_C",2003,1,2,32,"U 89","","",FALSE,"CV","q",2796,"cv","U",9,"v","c",FALSE,0,0.611955192669937
"CVOE_C",2003,1,2,33,"D 63","","",TRUE,"CV","q",2449,"cv","D",3,"c","c",TRUE,1,0.418677030368176
"CVOE_C",2003,1,2,34,"H 70","","",FALSE,"CV","q",1572,"cv","H",0,"c","c",TRUE,1,-0.0698098524521231
"CVOE_C",2003,1,2,35,"D 48","","",FALSE,"CV","q",1426,"cv","D",8,"c","c",TRUE,1,-0.151131499991192
"CVOE_C",2003,1,2,36,"P 56","","",FALSE,"CV","q",2693,"cv","P",6,"c","c",TRUE,1,0.554584441323881
"CVOE_C",2003,1,2,37,"O 77","","",FALSE,"CV","p",2982,"cv","O",7,"v","v",TRUE,1,0.715556743644367
"CVOE_C",2003,1,2,38,"P 42","","",FALSE,"CV","q",1972,"cv","P",2,"c","c",TRUE,1,0.152989181901491
"CVOE_C",2003,1,2,40,"E 42","","",TRUE,"CV","p",2898,"cv","E",2,"v","v",TRUE,1,0.668768946430108
"CVOE_C",2003,1,2,41,"J 28","","",FALSE,"CV","q",3203,"cv","J",8,"c","c",TRUE,1,0.838653210124739
"CVOE_C",2003,1,2,42,"E 95","","",FALSE,"CV","p",4152,"cv","E",5,"v","v",TRUE,1,1.36724391912869
"CVOE_C",2003,1,2,43,"S 63","","",TRUE,"CV","q",1904,"cv","S",3,"c","c",TRUE,1,0.115113346061377
"CVOE_C",2003,1,2,44,"H 50","","",FALSE,"CV","q",1361,"cv","H",0,"c","c",TRUE,1,-0.187336343073655
"CVOE_C",2003,1,2,45,"S 33","","",TRUE,"CV","q",1086,"cv","S",3,"c","c",TRUE,1,-0.340510679191765
"CVOE_C",2003,1,2,46,"P 57","","",TRUE,"CV","q",1287,"cv","P",7,"c","c",TRUE,1,-0.228554164429073
"CVOE_C",2003,1,2,47,"E 23","","",FALSE,"CV","p",2384,"cv","E",3,"v","v",TRUE,1,0.382472187285714
"CVOE_C",2003,1,2,48,"S 61","","",TRUE,"CV","q",2086,"cv","S",1,"c","c",TRUE,1,0.216486906692271
"CVOE_C",2003,1,2,49,"U 67","","",FALSE,"CV","p",2423,"cv","U",7,"v","v",TRUE,1,0.404195093135191
"CVOE_C",2003,1,2,50,"H 32","","",FALSE,"CV","q",2699,"cv","H",2,"c","c",TRUE,1,0.557926426839185
"CVOE_C",2003,1,2,51,"U 50","","",TRUE,"CV","q",1813,"cv","U",0,"v","c",FALSE,0,0.0644265657459295
"CVOE_C",2003,1,2,52,"O 49","","",FALSE,"CV","p",5305,"cv","O",9,"v","v",TRUE,1,2.00946213565298
"CVOE_C",2003,1,2,54,"J 78","","",FALSE,"CV","q",1864,"cv","J",8,"c","c",TRUE,1,0.0928334426260154
"CVOE_C",2003,1,2,55,"S 54","","",FALSE,"CV","q",1978,"cv","S",4,"c","c",TRUE,1,0.156331167416795
"CVOE_C",2003,1,2,56,"J 27","","",TRUE,"CV","q",1615,"cv","J",7,"c","c",TRUE,1,-0.0458589562591096
"CVOE_C",2003,1,2,57,"S 06","","",FALSE,"CV","q",1483,"cv","S",6,"c","c",TRUE,1,-0.119382637595802
"CVOE_C",2003,1,2,58,"D 67","","",TRUE,"CV","q",1660,"cv","D",7,"c","c",TRUE,1,-0.020794064894328
"CVOE_C",2003,1,2,59,"A 79","","",FALSE,"CV","p",1798,"cv","A",9,"v","v",TRUE,1,0.056071601957669
"CVOE_C",2003,1,2,60,"S 52","","",FALSE,"CV","q",1283,"cv","S",2,"c","c",TRUE,1,-0.230782154772609
"CVOE_C",2003,1,2,61,"U 16","","",TRUE,"CV","q",1883,"cv","U",6,"v","c",FALSE,0,0.103416396757812
"CVOE_C",2003,1,2,62,"O 82","","",TRUE,"CV","p",2933,"cv","O",2,"v","v",TRUE,1,0.68826386193605
"CVOE_C",2003,1,2,63,"H 87","","",TRUE,"CV","q",1741,"cv","H",7,"c","c",TRUE,1,0.0243227395622789
"CVOE_C",2003,1,2,65,"U 37","","",FALSE,"CV","q",2141,"cv","U",7,"v","c",FALSE,0,0.247121773915893
"CVOE_C",2003,1,2,66,"I 42","","",TRUE,"CV","p",2524,"cv","I",2,"v","v",TRUE,1,0.460451849309479
"CVOE_C",2003,1,2,67,"D 65","","",TRUE,"CV","q",3244,"cv","D",5,"c","c",TRUE,1,0.861490111145985
"CVOE_C",2003,1,2,68,"U 77","","",FALSE,"CV","p",2288,"cv","U",7,"v","v",TRUE,1,0.329000419040847
"CVOE_C",2003,1,2,70,"I 60","","",TRUE,"CV","p",7080,"cv","I",0,"v","v",TRUE,1,2.99813285059715
"CVOE_C",2003,1,2,71,"J 36","","",FALSE,"CV","q",2132,"cv","J",6,"c","c",TRUE,1,0.242108795642937
"CVOE_C",2003,1,2,72,"H 75","","",TRUE,"CV","q",1979,"cv","H",5,"c","c",TRUE,1,0.156888165002679
"CVOE_C",2003,1,2,73,"I 50","","",TRUE,"CV","p",2232,"cv","I",0,"v","v",TRUE,1,0.297808554231341
"CVOE_C",2003,1,2,74,"E 99","","",FALSE,"CV","p",6068,"cv","E",9,"v","v",TRUE,1,2.4344512936825
"CVOE_C",2003,1,2,75,"A 86","","",TRUE,"CV","p",2272,"cv","A",6,"v","v",TRUE,1,0.320088457666702
"CVOE_C",2003,1,2,76,"U 48","","",TRUE,"CV","p",3234,"cv","U",8,"v","v",TRUE,1,0.855920135287144
"CVOE_C",2003,1,2,77,"E 01","","",FALSE,"CV","p",6230,"cv","E",1,"v","v",TRUE,1,2.52468490259572
"CVOE_C",2003,1,2,78,"A 78","","",TRUE,"CV","p",2644,"cv","A",8,"v","v",TRUE,1,0.527291559615563
"CVOE_C",2003,1,2,79,"P 60","","",FALSE,"CV","q",4191,"cv","P",0,"c","c",TRUE,1,1.38896682497817
"CVOE_C",2003,1,2,80,"E 43","","",FALSE,"CV","p",4877,"cv","E",3,"v","v",TRUE,1,1.77106716889462
"CVOE_C",2003,1,2,81,"D 69","","",TRUE,"CV","q",3680,"cv","D",9,"c","c",TRUE,1,1.10434105859142
"CVOE_C",2003,1,2,82,"H 11","","",TRUE,"CV","q",1386,"cv","H",1,"c","c",TRUE,1,-0.173411403426554
"CVOE_C",2003,1,2,83,"P 43","","",TRUE,"CV","q",1351,"cv","P",3,"c","c",TRUE,1,-0.192906318932495
"CVOE_C",2003,1,2,84,"O 67","","",FALSE,"CV","p",3565,"cv","O",7,"v","v",TRUE,1,1.04028633621476
"CVOE_C",2003,1,2,85,"S 91","","",FALSE,"CV","q",1756,"cv","S",1,"c","c",TRUE,1,0.0326777033505395
"CVOE_C",2003,1,2,86,"J 68","","",TRUE,"CV","q",1259,"cv","J",8,"c","c",TRUE,1,-0.244150096833826
"CVOE_C",2003,1,2,87,"S 47","","",FALSE,"CV","q",1452,"cv","S",7,"c","c",TRUE,1,-0.136649562758207
"CVOE_C",2003,1,2,88,"I 81","","",TRUE,"CV","p",2511,"cv","I",1,"v","v",TRUE,1,0.453210880692987
"CVOE_C",2003,1,2,89,"J 39","","",FALSE,"CV","q",2263,"cv","J",9,"c","c",TRUE,1,0.315075479393746
"CVOE_C",2003,1,2,90,"A 11","","",TRUE,"CV","p",3945,"cv","A",1,"v","v",TRUE,1,1.25194541885069
"CVOE_C",2003,1,2,91,"O 76","","",FALSE,"CV","p",3041,"cv","O",6,"v","v",TRUE,1,0.748419601211526
"CVOE_C",2003,1,2,92,"A 62","","",FALSE,"CV","p",4052,"cv","A",2,"v","v",TRUE,1,1.31154416054029
"CVOE_C",2003,1,2,93,"O 27","","",TRUE,"CV","p",5488,"cv","O",7,"v","v",TRUE,1,2.11139269386976
"CVOE_C",2003,1,2,94,"E 66","","",FALSE,"CV","p",4084,"cv","E",6,"v","v",TRUE,1,1.32936808328857
"CVOE_C",2003,1,2,95,"J 62","","",TRUE,"CV","q",1814,"cv","J",2,"c","c",TRUE,1,0.0649835633318136
"CVOE_C",2003,1,2,96,"H 72","","",TRUE,"CV","q",1730,"cv","H",2,"c","c",TRUE,1,0.0181957661175546
"CVOE_C",2003,1,2,97,"E 49","","",TRUE,"CV","p",2281,"cv","E",9,"v","v",TRUE,1,0.325101435939658
"CVOE_C",2003,1,2,98,"D 52","","",TRUE,"CV","q",1955,"cv","D",2,"c","c",TRUE,1,0.143520222941463
"CVOE_C",2003,1,2,99,"H 62","","",TRUE,"CV","q",1697,"cv","H",2,"c","c",TRUE,1,-0.000185154216618632
"CVOE_C",2003,1,2,100,"I 11","","",TRUE,"CV","p",2418,"cv","I",1,"v","v",TRUE,1,0.401410105205771
"CVOE_C",2003,1,2,101,"A 98","","",FALSE,"CV","p",2798,"cv","A",8,"v","v",TRUE,1,0.613069187841705
"CVOE_C",2003,1,2,102,"H 29","","",FALSE,"CV","q",4971,"cv","H",9,"c","c",TRUE,1,1.82342494196771
"CVOE_C",2003,1,2,103,"E 83","","",TRUE,"CV","p",3643,"cv","E",3,"v","v",TRUE,1,1.08373214791371
"CVOE_C",2003,1,2,104,"D 43","","",FALSE,"CV","q",2207,"cv","D",3,"c","c",TRUE,1,0.28388361458424
"CVOE_C",2003,1,2,105,"P 45","","",TRUE,"CV","q",1323,"cv","P",5,"c","c",TRUE,1,-0.208502251337248
"CVOE_C",2003,1,2,106,"J 17","","",TRUE,"CV","q",1619,"cv","J",7,"c","c",TRUE,1,-0.0436309659155734
"CVOE updated",2001,1,1,11,"A 71","","",FALSE,"CV","p",4796,"cv","A",1,"v","v",TRUE,1,1.72595036443801
"CVOE updated",2001,1,1,12,"I 66","","",TRUE,"CV","p",1007,"cv","I",6,"v","v",TRUE,1,-0.384513488476603
"CVOE updated",2001,1,1,13,"S 30","","",FALSE,"CV","q",1346,"cv","S",0,"c","c",TRUE,1,-0.195691306861915
"CVOE updated",2001,1,1,14,"D 20","","",FALSE,"CV","q",1432,"cv","D",0,"c","c",TRUE,1,-0.147789514475888
"CVOE updated",2001,1,1,15,"I 31","","",FALSE,"CV","p",1395,"cv","I",1,"v","v",TRUE,1,-0.168398425153597
"CVOE updated",2001,1,1,16,"P 16","","",FALSE,"CV","q",1118,"cv","P",6,"c","c",TRUE,1,-0.322686756443475
"CVOE updated",2001,1,1,17,"A 49","","",FALSE,"CV","p",1321,"cv","A",9,"v","v",TRUE,1,-0.209616246509016
"CVOE updated",2001,1,1,18,"O 64","","",TRUE,"CV","p",1105,"cv","O",4,"v","v",TRUE,1,-0.329927725059968
"CVOE updated",2001,1,1,19,"D 02","","",FALSE,"CV","q",932,"cv","D",2,"c","c",TRUE,1,-0.426288307417906
"CVOE updated",2001,1,1,20,"P 81","","",TRUE,"CV","q",1202,"cv","P",1,"c","c",TRUE,1,-0.275898959229216
"CVOE updated",2001,1,1,21,"J 58","","",FALSE,"CV","q",1125,"cv","J",8,"c","c",TRUE,1,-0.318787773342287
"CVOE updated",2001,1,1,22,"A 22","","",TRUE,"CV","p",1484,"cv","A",2,"v","v",TRUE,1,-0.118825640009918
"CVOE updated",2001,1,1,23,"J 72","","",FALSE,"CV","q",2416,"cv","J",2,"c","c",TRUE,1,0.400296110034003
"CVOE updated",2001,1,1,24,"P 91","","",TRUE,"CV","q",1316,"cv","P",1,"c","c",TRUE,1,-0.212401234438436
"CVOE updated",2001,1,1,25,"E 19","","",FALSE,"CV","p",1122,"cv","E",9,"v","v",TRUE,1,-0.320458766099939
"CVOE updated",2001,1,1,26,"I 30","","",TRUE,"CV","p",1207,"cv","I",0,"v","v",TRUE,1,-0.273113971299796
"CVOE updated",2001,1,1,27,"D 91","","",TRUE,"CV","q",974,"cv","D",1,"c","c",TRUE,1,-0.402894408810777
"CVOE updated",2001,1,1,28,"O 48","","",TRUE,"CV","p",1406,"cv","O",8,"v","v",TRUE,1,-0.162271451708873
"CVOE updated",2001,1,1,29,"A 89","","",FALSE,"CV","p",1363,"cv","A",9,"v","v",TRUE,1,-0.186222347901887
"CVOE updated",2001,1,1,30,"U 11","","",FALSE,"CV","p",1158,"cv","U",1,"v","v",TRUE,1,-0.300406853008114
"CVOE updated",2001,1,1,31,"I 76","","",TRUE,"CV","p",1014,"cv","I",6,"v","v",TRUE,1,-0.380614505375415
"CVOE updated",2001,1,1,32,"U 89","","",FALSE,"CV","p",768,"cv","U",9,"v","v",TRUE,1,-0.517635911502888
"CVOE updated",2001,1,1,33,"D 63","","",TRUE,"CV","q",948,"cv","D",3,"c","c",TRUE,1,-0.417376346043761
"CVOE updated",2001,1,1,34,"H 70","","",FALSE,"CV","q",967,"cv","H",0,"c","c",TRUE,1,-0.406793391911965
"CVOE updated",2001,1,1,35,"D 48","","",FALSE,"CV","q",1163,"cv","D",8,"c","c",TRUE,1,-0.297621865078694
"CVOE updated",2001,1,1,36,"P 56","","",FALSE,"CV","q",1590,"cv","P",6,"c","c",TRUE,1,-0.0597838959062105
"CVOE updated",2001,1,1,37,"O 77","","",FALSE,"CV","p",972,"cv","O",7,"v","v",TRUE,1,-0.404008403982545
