ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,RT,block_type,letter,number,key2,response2,match2,score2
CVOE updated,1,1,1,65,U 37,,,FALSE,CV,p,543,cv,U,7,v,v,TRUE,1
CVOE updated,1,1,1,66,I 42,,,TRUE,CV,p,455,cv,I,2,v,v,TRUE,1
CVOE updated,1,1,1,67,D 65,,,TRUE,CV,q,432,cv,D,5,c,c,TRUE,1
CVOE updated,1,1,1,68,U 77,,,FALSE,CV,p,619,cv,U,7,v,v,TRUE,1
CVOE updated,1,1,1,69,E 12,,,TRUE,CV,p,464,cv,E,2,v,v,TRUE,1
CVOE updated,1,1,1,70,I 60,,,TRUE,CV,p,490,cv,I,0,v,v,TRUE,1
CVOE updated,1,1,1,71,J 36,,,FALSE,CV,q,545,cv,J,6,c,c,TRUE,1
CVOE updated,1,1,1,72,H 75,,,TRUE,CV,q,2057,cv,H,5,c,c,TRUE,1
CVOE updated,1,1,1,73,I 50,,,TRUE,CV,p,504,cv,I,0,v,v,TRUE,1
CVOE updated,1,1,1,74,E 99,,,FALSE,CV,p,771,cv,E,9,v,v,TRUE,1
CVOE updated,1,1,1,75,A 86,,,TRUE,CV,p,596,cv,A,6,v,v,TRUE,1
CVOE updated,1,1,1,76,U 48,,,TRUE,CV,p,514,cv,U,8,v,v,TRUE,1
CVOE updated,1,1,1,77,E 01,,,FALSE,CV,p,468,cv,E,1,v,v,TRUE,1
CVOE updated,1,1,1,78,A 78,,,TRUE,CV,p,356,cv,A,8,v,v,TRUE,1
CVOE updated,1,1,1,79,P 60,,,FALSE,CV,q,500,cv,P,0,c,c,TRUE,1
CVOE updated,1,1,1,80,E 43,,,FALSE,CV,p,662,cv,E,3,v,v,TRUE,1
CVOE updated,1,1,1,81,D 69,,,TRUE,CV,q,627,cv,D,9,c,c,TRUE,1
CVOE updated,1,1,1,82,H 11,,,TRUE,CV,q,634,cv,H,1,c,c,TRUE,1
CVOE updated,1,1,1,83,P 43,,,TRUE,CV,q,568,cv,P,3,c,c,TRUE,1
CVOE updated,1,1,1,84,O 67,,,FALSE,CV,p,433,cv,O,7,v,v,TRUE,1
CVOE updated,1,1,1,85,S 91,,,FALSE,CV,q,533,cv,S,1,c,c,TRUE,1
CVOE updated,1,1,1,86,J 68,,,TRUE,CV,q,674,cv,J,8,c,c,TRUE,1
CVOE updated,1,1,1,87,S 47,,,FALSE,CV,q,443,cv,S,7,c,c,TRUE,1
CVOE updated,1,1,1,88,I 81,,,TRUE,CV,p,478,cv,I,1,v,v,TRUE,1
CVOE updated,1,1,1,89,J 39,,,FALSE,CV,q,483,cv,J,9,c,c,TRUE,1
CVOE updated,1,1,1,90,A 11,,,TRUE,CV,p,454,cv,A,1,v,v,TRUE,1
CVOE updated,1,1,1,91,O 76,,,FALSE,CV,p,726,cv,O,6,v,v,TRUE,1
CVOE updated,1,1,1,92,A 62,,,FALSE,CV,p,563,cv,A,2,v,v,TRUE,1
CVOE updated,1,1,1,93,O 27,,,TRUE,CV,p,554,cv,O,7,v,v,TRUE,1
CVOE updated,1,1,1,94,E 66,,,FALSE,CV,p,653,cv,E,6,v,v,TRUE,1
CVOE updated,1,1,1,95,J 62,,,TRUE,CV,q,924,cv,J,2,c,c,TRUE,1
CVOE updated,1,1,1,96,H 72,,,TRUE,CV,q,541,cv,H,2,c,c,TRUE,1
CVOE updated,1,1,1,97,E 49,,,TRUE,CV,p,575,cv,E,9,v,v,TRUE,1
CVOE updated,1,1,1,98,D 52,,,TRUE,CV,q,754,cv,D,2,c,c,TRUE,1
CVOE updated,1,1,1,99,H 62,,,TRUE,CV,q,633,cv,H,2,c,c,TRUE,1
CVOE updated,1,1,1,100,I 11,,,TRUE,CV,p,544,cv,I,1,v,v,TRUE,1
CVOE updated,1,1,1,101,A 98,,,FALSE,CV,p,588,cv,A,8,v,v,TRUE,1
CVOE updated,1,1,1,102,H 29,,,FALSE,CV,q,516,cv,H,9,c,c,TRUE,1
CVOE updated,1,1,1,103,E 83,,,TRUE,CV,p,544,cv,E,3,v,v,TRUE,1
CVOE updated,1,1,1,104,D 43,,,FALSE,CV,q,919,cv,D,3,c,c,TRUE,1
CVOE updated,1,1,1,105,P 45,,,TRUE,CV,q,658,cv,P,5,c,c,TRUE,1
CVOE updated,1,1,1,106,J 17,,,TRUE,CV,q,504,cv,J,7,c,c,TRUE,1
CVOE updated,9,1,1,11,A 71,,,FALSE,CV,p,1803,cv,A,1,v,v,TRUE,1
CVOE updated,9,1,1,12,I 66,,,TRUE,CV,p,612,cv,I,6,v,v,TRUE,1
CVOE updated,9,1,1,13,S 30,,,FALSE,CV,q,487,cv,S,0,c,c,TRUE,1
CVOE updated,9,1,1,14,D 20,,,FALSE,CV,q,571,cv,D,0,c,c,TRUE,1
CVOE updated,9,1,1,15,I 31,,,FALSE,CV,p,526,cv,I,1,v,v,TRUE,1
CVOE updated,9,1,1,16,P 16,,,FALSE,CV,q,590,cv,P,6,c,c,TRUE,1
CVOE updated,9,1,1,17,A 49,,,FALSE,CV,p,524,cv,A,9,v,v,TRUE,1
CVOE updated,9,1,1,18,O 64,,,TRUE,CV,p,612,cv,O,4,v,v,TRUE,1
CVOE updated,9,1,1,19,D 02,,,FALSE,CV,q,471,cv,D,2,c,c,TRUE,1
CVOE updated,9,1,1,20,P 81,,,TRUE,CV,q,765,cv,P,1,c,c,TRUE,1
CVOE updated,9,1,1,21,J 58,,,FALSE,CV,q,749,cv,J,8,c,c,TRUE,1
CVOE updated,9,1,1,22,A 22,,,TRUE,CV,p,475,cv,A,2,v,v,TRUE,1
CVOE updated,9,1,1,23,J 72,,,FALSE,CV,q,532,cv,J,2,c,c,TRUE,1
CVOE updated,9,1,1,24,P 91,,,TRUE,CV,q,535,cv,P,1,c,c,TRUE,1
CVOE updated,9,1,1,25,E 19,,,FALSE,CV,p,450,cv,E,9,v,v,TRUE,1
CVOE updated,9,1,1,26,I 30,,,TRUE,CV,p,453,cv,I,0,v,v,TRUE,1
CVOE updated,9,1,1,27,D 91,,,TRUE,CV,q,488,cv,D,1,c,c,TRUE,1
CVOE updated,9,1,1,28,O 48,,,TRUE,CV,p,531,cv,O,8,v,v,TRUE,1
CVOE updated,9,1,1,29,A 89,,,FALSE,CV,p,566,cv,A,9,v,v,TRUE,1
CVOE updated,9,1,1,30,U 11,,,FALSE,CV,p,542,cv,U,1,v,v,TRUE,1
CVOE updated,9,1,1,31,I 76,,,TRUE,CV,p,420,cv,I,6,v,v,TRUE,1
CVOE updated,9,1,1,32,U 89,,,FALSE,CV,p,450,cv,U,9,v,v,TRUE,1
CVOE updated,9,1,1,33,D 63,,,TRUE,CV,q,461,cv,D,3,c,c,TRUE,1
CVOE updated,9,1,1,34,H 70,,,FALSE,CV,q,475,cv,H,0,c,c,TRUE,1
CVOE updated,9,1,1,35,D 48,,,FALSE,CV,q,451,cv,D,8,c,c,TRUE,1
CVOE updated,9,1,1,36,P 56,,,FALSE,CV,q,502,cv,P,6,c,c,TRUE,1
CVOE updated,9,1,1,37,O 77,,,FALSE,CV,p,444,cv,O,7,v,v,TRUE,1
CVOE updated,9,1,1,38,P 42,,,FALSE,CV,q,756,cv,P,2,c,c,TRUE,1
CVOE updated,9,1,1,39,H 22,,,FALSE,CV,q,693,cv,H,2,c,c,TRUE,1
CVOE updated,9,1,1,40,E 42,,,TRUE,CV,p,344,cv,E,2,v,v,TRUE,1
CVOE updated,9,1,1,41,J 28,,,FALSE,CV,q,1029,cv,J,8,c,c,TRUE,1
CVOE updated,9,1,1,42,E 95,,,FALSE,CV,p,595,cv,E,5,v,v,TRUE,1
CVOE updated,9,1,1,43,S 63,,,TRUE,CV,q,508,cv,S,3,c,c,TRUE,1
CVOE updated,9,1,1,44,H 50,,,FALSE,CV,q,449,cv,H,0,c,c,TRUE,1
CVOE updated,9,1,1,45,S 33,,,TRUE,CV,q,476,cv,S,3,c,c,TRUE,1
CVOE updated,9,1,1,46,P 57,,,TRUE,CV,q,541,cv,P,7,c,c,TRUE,1
CVOE updated,9,1,1,47,E 23,,,FALSE,CV,p,459,cv,E,3,v,v,TRUE,1
CVOE updated,9,1,1,48,S 61,,,TRUE,CV,q,422,cv,S,1,c,c,TRUE,1
CVOE updated,9,1,1,49,U 67,,,FALSE,CV,p,515,cv,U,7,v,v,TRUE,1
CVOE updated,9,1,1,50,H 32,,,FALSE,CV,q,540,cv,H,2,c,c,TRUE,1
CVOE updated,9,1,1,51,U 50,,,TRUE,CV,p,575,cv,U,0,v,v,TRUE,1
CVOE updated,9,1,1,52,O 49,,,FALSE,CV,p,554,cv,O,9,v,v,TRUE,1
CVOE updated,9,1,1,53,U 32,,,TRUE,CV,p,530,cv,U,2,v,v,TRUE,1
CVOE updated,9,1,1,54,J 78,,,FALSE,CV,q,509,cv,J,8,c,c,TRUE,1
CVOE updated,9,1,1,55,S 54,,,FALSE,CV,q,571,cv,S,4,c,c,TRUE,1
CVOE updated,9,1,1,56,J 27,,,TRUE,CV,q,550,cv,J,7,c,c,TRUE,1
CVOE updated,9,1,1,57,S 06,,,FALSE,CV,q,612,cv,S,6,c,c,TRUE,1
CVOE updated,9,1,1,58,D 67,,,TRUE,CV,q,487,cv,D,7,c,c,TRUE,1
CVOE updated,9,1,1,59,A 79,,,FALSE,CV,p,482,cv,A,9,v,v,TRUE,1
CVOE updated,9,1,1,60,S 52,,,FALSE,CV,q,498,cv,S,2,c,c,TRUE,1
CVOE updated,9,1,1,61,U 16,,,TRUE,CV,p,526,cv,U,6,v,v,TRUE,1
CVOE updated,9,1,1,62,O 82,,,TRUE,CV,p,430,cv,O,2,v,v,TRUE,1
CVOE updated,9,1,1,63,H 87,,,TRUE,CV,q,516,cv,H,7,c,c,TRUE,1
CVOE updated,9,1,1,64,I 32,,,TRUE,CV,p,372,cv,I,2,v,v,TRUE,1
CVOE updated,9,1,1,65,U 37,,,FALSE,CV,p,455,cv,U,7,v,v,TRUE,1
CVOE updated,9,1,1,66,I 42,,,TRUE,CV,p,466,cv,I,2,v,v,TRUE,1
CVOE updated,9,1,1,67,D 65,,,TRUE,CV,q,400,cv,D,5,c,c,TRUE,1
CVOE updated,9,1,1,68,U 77,,,FALSE,CV,p,472,cv,U,7,v,v,TRUE,1
CVOE updated,9,1,1,69,E 12,,,TRUE,CV,p,462,cv,E,2,v,v,TRUE,1
CVOE updated,9,1,1,70,I 60,,,TRUE,CV,p,452,cv,I,0,v,v,TRUE,1
CVOE updated,9,1,1,71,J 36,,,FALSE,CV,q,423,cv,J,6,c,c,TRUE,1
CVOE updated,9,1,1,72,H 75,,,TRUE,CV,q,492,cv,H,5,c,c,TRUE,1
CVOE updated,9,1,1,73,I 50,,,TRUE,CV,p,535,cv,I,0,v,v,TRUE,1
CVOE updated,9,1,1,74,E 99,,,FALSE,CV,p,450,cv,E,9,v,v,TRUE,1
CVOE updated,9,1,1,75,A 86,,,TRUE,CV,p,437,cv,A,6,v,v,TRUE,1
CVOE updated,9,1,1,76,U 48,,,TRUE,CV,p,510,cv,U,8,v,v,TRUE,1
CVOE updated,9,1,1,77,E 01,,,FALSE,CV,p,484,cv,E,1,v,v,TRUE,1
CVOE updated,9,1,1,78,A 78,,,TRUE,CV,p,444,cv,A,8,v,v,TRUE,1
CVOE updated,9,1,1,79,P 60,,,FALSE,CV,q,468,cv,P,0,c,c,TRUE,1
CVOE updated,9,1,1,80,E 43,,,FALSE,CV,p,458,cv,E,3,v,v,TRUE,1
CVOE updated,9,1,1,81,D 69,,,TRUE,CV,q,413,cv,D,9,c,c,TRUE,1
CVOE updated,9,1,1,82,H 11,,,TRUE,CV,q,520,cv,H,1,c,c,TRUE,1
CVOE updated,9,1,1,83,P 43,,,TRUE,CV,q,1016,cv,P,3,c,c,TRUE,1
CVOE updated,9,1,1,84,O 67,,,FALSE,CV,p,484,cv,O,7,v,v,TRUE,1
CVOE updated,9,1,1,85,S 91,,,FALSE,CV,q,476,cv,S,1,c,c,TRUE,1
CVOE updated,9,1,1,86,J 68,,,TRUE,CV,q,444,cv,J,8,c,c,TRUE,1
CVOE updated,9,1,1,87,S 47,,,FALSE,CV,q,501,cv,S,7,c,c,TRUE,1
CVOE updated,9,1,1,88,I 81,,,TRUE,CV,p,499,cv,I,1,v,v,TRUE,1
CVOE updated,9,1,1,89,J 39,,,FALSE,CV,q,438,cv,J,9,c,c,TRUE,1
